isbn,line_num,line_content
9791170800491,12,국가 비상사태에 이르게 한 최악의 가뭄 / 국경의 평화를 위한 강경한 정책
9791170800491,13,"고맙고 또 고마운 신하들(1438, 42살, 재위 20년)"
9791170800491,15,"절대적인 믿음이란 무엇인가? / 익숙하고 편한 것을 따라 사는 사람들 / 나라와 국민, 가족은 무엇인가? / 새 시대로 들어서는 조선 / 왕이 나서서 해야 하는 일(1443년, 47살, 재위 25년)"
9791170800491,17,이제 한 걸음 남은 마지막 고비 / 왕으로서 마지막 할 일과 미안한 마음 / 한(恨)을 정(情)으로 살려내는 목소리들 / 이제는 나날이 힘에 부친다 /앞만 바라보며 살아온 내 인생
9791170800491,18,"(1448년, 52살, 재위 30년)"
9791170800491,20,"마지막까지 아름답고 싶은 왕의 이별 준비 / 소민(小)과 더불었던(與) 소여왕으로 남고 싶다(1450년, 54살, 재위 32년)"
9788935668878,1,약자를 억압하지 않는 세계를 꿈꾸다 | 책머리에
9788972833222,1,"1, 자바소개"
9791186843352,2,"1999년, 60년 전의 일기를 펼치며 13쪽"
9791186843352,4,그가 그녀를 만났을 때 18쪽
9788965417125,1,제1편 이론편
9788934969525,3,지족(知足) · 을지문덕
9788934969525,4,등불 앞 · 최치원
9788934969525,5,갈매기 · 장연우
9788934969525,6,밤비 · 고조기
9788934969525,7,거문고 · 이자현
9788934969525,8,봄바람 · 김부식
9788934969525,9,고향에서 · 신숙
9788934969525,10,검은 밤 · 임규
9788934969525,11,옛 생각 · 최홍빈
9788934969525,12,좋은 시절 · 김신윤
9788934969525,13,산집 · 이인로
9788934969525,14,기다림 · 이인로
9788934969525,15,조각달 · 이규보
9788934969525,16,등산 · 이규보
9788934969525,17,옛길 · 이규보
9788934969525,18,패랭이꽃 · 이규보
9788934969525,19,눈 위에 쓴 편지 · 이규보
9788934969525,20,맨드라미 · 이규보
9788934969525,21,못가에서 · 혜심
9788934969525,22,꾀꼬리 소리 · 김양경
9788934969525,23,천봉 속 · 충지
9788934969525,24,아침 내내 · 충지
9788934969525,25,보덕굴 · 이제현
9788934969525,26,당부 · 조인규
9788934969525,27,연꽃 · 최해
9788934969525,28,변화 · 최해
9788934969525,29,마음가짐 · 이곡
9788934969525,30,지친 새 · 전원발
9788934969525,31,안분(安分) · 정포
9788934969525,32,강어귀에서 · 정포
9788934969525,33,비 온 아침 · 설손
9788934969525,34,갈매기 · 유숙
9788934969525,35,새벽 풍경 · 함승경
9788934969525,36,세상만사 · 조인벽
9788934969525,37,달밤 · 이색
9788934969525,38,봄비 · 정몽주
9788934969525,39,일출 · 성석린
9788934969525,40,목숨을 끊으며 · 김자수
9788934969525,41,버들 · 설장수
9788934969525,42,시골집 · 이숭인
9788934969525,43,강남 · 정도전
9788934969525,44,소요 · 길재
9788934969525,45,법부사 · 함부림
9788934969525,46,봄날 · 이첨
9788934969525,47,산에 사는 맛 · 유방선
9788934969525,48,밤새도록 · 변계량
9788934969525,49,산속 암자 · 이제
9788934969525,50,학은 가고 · 이보
9788934969525,51,귀가 · 이용
9788934969525,52,물총새 · 이경동
9788934969525,53,댓잎 자리 · 김수온
9788934969525,54,매화 · 강희안
9788934969525,55,꾀꼬리 · 신숙주
9788934969525,56,단비 · 신숙주
9788934969525,57,매화 · 성삼문
9788934969525,58,잠 깨어 · 서거정
9788934969525,59,가을밤 · 서거정
9788934969525,60,촛불 · 김극검
9788934969525,61,기러기 떼 · 조위
9788934969525,62,떠돌이 · 남효온
9788934969525,63,등불 돋워 · 남효온
9788934969525,64,혼자 · 이식
9788934969525,65,이별 · 이총
9788934969525,66,매화 · 성윤해
9788934969525,67,조각배 · 이정
9788934969525,68,그리움 · 이정
9788934969525,69,지팡이 · 박수량
9788934969525,70,벙어리 · 박수량
9788934969525,71,거문고 · 신항
9788934969525,72,세월 · 박계강
9788934969525,73,피리 소리 · 박계강
9788934969525,74,반죽(斑竹) · 이행
9788934969525,75,달빛 · 김정
9788934969525,76,저물녘 · 김정
9788934969525,77,안개 속 · 김정
9788934969525,78,벗 보내며 · 김정
9788934969525,79,샘물 소리 · 오경
9788934969525,80,만사(挽詞) · 기준
9788934969525,81,풍랑 · 최수성
9788934969525,82,그림 속 풍경 · 최수성
9788934969525,83,간서(看書) · 고순
9788934969525,84,옥 세계 · 서경덕
9788934969525,85,원숭이 · 나식
9788934969525,86,절집 · 나식
9788934969525,87,망향 · 임억령
9788934969525,88,해오라기 · 임억령
9788934969525,89,칭찬 · 조식
9788934969525,90,천왕봉 · 조식
9788934969525,91,나루에서 · 정렴
9788934969525,92,배꽃 · 정렴
9788934969525,93,고목 · 김인후
9788934969525,94,인생 · 김인후
9788934969525,95,고향 생각 · 윤결
9788934969525,96,구름뿐 · 휴정
9788934969525,97,꽃비 · 휴정
9788934969525,98,솔숲 속 · 휴정
9788934969525,99,들매화 · 이후백
9788934969525,100,강가 · 강극성
9788934969525,101,진면목 · 이광우
9788934969525,102,국화 · 고경명
9788934969525,103,두견이 울 제 · 이순인
9788934969525,104,눈 온 뒤 · 이순인
9788934969525,105,저무는 강 · 정작
9788934969525,106,기다림 · 송익필
9788934969525,107,하산 · 송익필
9788934969525,108,짹짹 · 송익필
9788934969525,109,남쪽 시내 · 송익필
9788934969525,110,작별 · 하응림
9788934969525,111,소리만 · 하응림
9788934969525,112,비 오는 밤 · 정철
9788934969525,113,오동잎 · 정철
9788934969525,114,배웅 · 정철
9788934969525,115,통군정에서 · 정철
9788934969525,116,석양 무렵 · 정철
9788934969525,117,가을밤 · 정철
9788934969525,118,반달 · 황진이
9788934969525,119,낙엽 속 · 이이
9788934969525,120,먹구름 · 이이
9788934969525,121,비바람 · 송한필
9788934969525,122,옛 절 · 백광훈
9788934969525,123,돌우물 · 백광훈
9788934969525,124,안개 이불 · 백광훈
9788934969525,125,벗을 애도하며 · 백광훈
9788934969525,126,오솔길 위 · 백광훈
9788934969525,127,보림사 · 백광훈
9788934969525,128,딸 생각 · 백광훈
9788934969525,129,흰 구름 · 이달
9788934969525,130,매미 울음 · 이달
9788934969525,131,풍경 · 이달
9788934969525,132,학 · 이달
9788934969525,133,등꽃 · 이달
9788934969525,134,옛 무덤 · 최경창
9788934969525,135,다듬이 소리 · 최경창
9788934969525,136,흰모시 치마 · 최경창
9788934969525,137,백운동 · 최경창
9788934969525,138,풋보리 · 최경창
9788934969525,139,향연(香煙) · 최경창
9788934969525,140,깊은 밤 · 이성중
9788934969525,141,안분(安分) · 윤정
9788934969525,142,대나무 · 홍가신
9788934969525,143,강 마을 · 홍가신
9788934969525,144,어긴 약속 · 안민학
9788934969525,145,눈물 · 조헌
9788934969525,146,생각 · 김니
9788934969525,147,근심 겨워 · 이순신
9788934969525,148,고맙다 · 이원익
9788934969525,149,웃기만 · 김장생
9788934969525,150,부끄러워 · 임제
9788934969525,151,석류꽃 · 임제
9788934969525,152,잘 있게 · 임제
9788934969525,153,늦잠 · 임제
9788934969525,154,까치 소리 · 이옥봉
9788934969525,155,광나루 · 이정
9788934969525,156,더딘 밤 · 장현광
9788934969525,157,봄잠 깬 뒤 · 정용
9788934969525,158,긴 밤 · 정용
9788934969525,159,가을 · 정용
9788934969525,160,나귀 등 · 차천로
9788934969525,161,성근 별 · 차천로
9788934969525,162,기러기 · 차천로
9788934969525,163,휘파람 · 이기설
9788934969525,164,강 길 · 홍경신
9788934969525,165,불붙듯 · 차운로
9788934969525,166,가을 달 · 차운로
9788934969525,167,빗속 꽃 · 이수광
9788934969525,168,냇물 소리 · 허적
9788934969525,169,쟁글쟁글 · 허적
9788934969525,170,기다림 · 허적
9788934969525,171,가을볕 · 허적
9788934969525,172,언로(言路) · 신흠
9788934969525,173,달밤 · 신흠
9788934969525,174,그리움 · 신흠
9788934969525,175,너럭바위 · 하위량
9788934969525,176,늙은 말 · 최전
9788934969525,177,낙엽 · 권필
9788934969525,178,고향 꿈 · 권필
9788934969525,179,뚝뚝 · 권필
9788934969525,180,길가의 무덤 김· 상헌
9788934969525,181,범어사 · 이안눌
9788934969525,182,차 연기 · 이안눌
9788934969525,183,고개 구름 · 이안눌
9788934969525,184,낚시 · 김류
9788934969525,185,치악산 · 홍서봉
9788934969525,186,새만 혼자 · 허경윤
9788934969525,187,잠 깨어나 · 이매창
9788934969525,188,비단 적삼 · 이매창
9788934969525,189,봄날 · 이매창
9788934969525,190,눈물 · 이매창
9788934969525,191,원망 · 조신준
9788934969525,192,나눔 · 조신준
9788934969525,193,새벽 · 조신준
9788934969525,194,휘파람 · 이지완
9788934969525,195,집 생각 · 목대흠
9788934969525,196,갈림길 · 이식
9788934969525,197,헛걸음 · 이식
9788934969525,198,솔숲 · 이식
9788934969525,199,다짐 · 이식
9788934969525,200,손거울 · 최기남
9788934969525,201,버들 · 최기남
9788934969525,202,먼지와 흙 · 이민구
9788934969525,203,시름마저 · 이민구
9788934969525,204,전송 · 유석
9788934969525,205,국화 · 이명한
9788934969525,206,왕손초 · 이명한
9788934969525,207,봄 산속 · 강백년
9788934969525,208,용호 · 김득신
9788934969525,209,긴 밤 · 김득신
9788934969525,210,금강산 · 송시열
9788934969525,211,두 모습 · 송시열
9788934969525,212,노숙 · 정희교
9788934969525,213,고향 생각 · 김충신
9788934969525,214,눈 오는 밤 · 남씨
9788934969525,215,매 · 이태서
9788934969525,216,남한산성 · 구음
9788934969525,217,강 나무 · 처능
9788934969525,218,저물녘 · 한우기
9788934969525,219,눈 오는 밤 · 김수항
9788934969525,220,절집 생각 · 박세당
9788934969525,221,등불 · 허시형
9788934969525,222,산촌 · 임방
9788934969525,223,수종사 · 홍만종
9788934969525,224,새벽 · 이만원
9788934969525,225,못가에서 · 김창흡
9788934969525,226,시냇물 · 김창흡
9788934969525,227,달빛 · 김창흡
9788934969525,228,서글퍼지면 · 홍세태
9788934969525,229,넋만 · 홍세태
9788934969525,230,작별 · 홍세태
9788934969525,231,기러기 · 홍세태
9788934969525,232,아침 이슬 김· 시보
9788934969525,233,새벽 비 · 김보
9788934969525,234,목동 · 이만부
9788934969525,235,낮잠 · 신희명
9788934969525,236,냇가에서 · 권이진
9788934969525,237,속도 없이 · 최창대
9788934969525,238,동묘 · 이병연
9788934969525,239,비 오는 오후 · 이병연
9788934969525,240,새벽의 교외 · 고시언
9788934969525,241,봄기운 · 윤순
9788934969525,242,저녁 빛 · 오상렴
9788934969525,243,산 아래 마을 · 오상렴
9788934969525,244,늙은 소 · 정내교
9788934969525,245,산해경 · 신유한
9788934969525,246,흰 구름 · 신유한
9788934969525,247,꽃그늘 · 신유한
9788934969525,248,빗질 · 임창택
9788934969525,249,다리 · 김이만
9788934969525,250,소 타는 맛 · 권만
9788934969525,251,뱁새 · 정석경
9788934969525,252,말없이 · 남극관
9788934969525,253,비 갠 뒤 · 남극관
9788934969525,254,낙엽 위 · 남극관
9788934969525,255,꽃만 · 정우량
9788934969525,256,타향에서 · 정우량
9788934969525,257,물고기 · 이광사
9788934969525,258,꽃보다 · 남유상
9788934969525,259,봄비 · 남유상
9788934969525,260,문수사 · 박태욱
9788934969525,261,베짱이 · 홍양호
9788934969525,262,노랫소리 · 박윤원
9788934969525,263,혹한(酷寒) · 박지원
9788934969525,264,요동벌 · 박지원
9788934969525,265,꽃구경 · 박지원
9788934969525,266,어린 손자 · 노긍
9788934969525,267,꽃 · 박준원
9788934969525,268,산 · 박준원
9788934969525,269,낮잠 · 박준원
9788934969525,270,더딘 배 · 박준원
9788934969525,271,탄식 · 이덕무
9788934969525,272,잠자리 · 이덕무
9788934969525,273,낮술 · 이덕무
9788934969525,274,국화 · 이덕무
9788934969525,275,내 집 · 이덕무
9788934969525,276,달빛 · 이가환
9788934969525,277,단풍잎 · 이가환
9788934969525,278,꽃술 · 박제가
9788934969525,279,아기 · 박제가
9788934969525,280,도톨밤 · 박제가
9788934969525,281,그림자 · 박제가
9788934969525,282,생각 · 박제가
9788934969525,283,투정 · 이안중
9788934969525,284,빗질 · 이안중
9788934969525,285,슬픈 이별 · 서영수각
9788934969525,286,청개구리 · 정약용
9788934969525,287,냇물 · 정약용
9788934969525,288,꽃 꺾어 · 김삼의당
9788934969525,289,발자욱 · 이양연
9788934969525,290,자장가 · 이양연
9788934969525,291,슬픔 · 이양연
9788934969525,292,깊은 밤 · 강정일당
9788934969525,293,기다림 · 능운
9788934969525,294,저녁 · 실명씨
9788934969525,295,가을 생각 · 이씨
9788934969525,296,은행잎 · 이정주
9788934969525,297,풋보리 · 한장석
9788934969525,298,꽃잎 · 황오
9788934969525,299,연잎 · 배전
9788934969525,300,아내를 잃고 · 이건창
9788934969525,301,초록 동산 · 이건창
9788934969525,302,국화 · 이건창
9788934969525,304,작자 소개
9791195418923,1,첫째 마당 | 코딩 알지 못해도 일단 따라 해보자!
9788966264902,4,들어가는 글
9791162890202,1,PART Ⅰ CPU 던전
8809295021002,1,톡북 10권
8809295021002,2,액티비티북 10권
8809295021002,3,스토리북 5권
8809295021002,4,펀북 6종
8809295021002,5,지침서 1권
9788920050213,1,제Ⅰ부 일차연립방정식과 행렬
9788971992708,5,이야기 좋던 민노인
9788971992708,6,한양 명물이 된 거지 광문
9788971992708,7,광문의 휠담
9788971992708,8,양반이 되자 하니
9788971992708,9,신선을 찾아서
9788971992708,10,말 거간꾼의 술책
9788971992708,11,똥을 치며 사는 은자
9788971992708,12,요절한 천재 시인 우상
9788971992708,13,범이 선비를 꾸짖다
9788971992708,14,남산골의 숨은 선비 허생
9788971992708,15,진정한 열녀란
9788971992708,20,지금 조선의 시를 쓰라
9788971992708,21,비슷한 것은 참이 아니다
9788971992708,22,오직 참을 그릴 뿐
9788971992708,23,아름답고도 내실 있는 글
9788971992708,24,참된 문학은 어디에
9788971992708,25,말똥 경단인가 여의주인가
9788971992708,26,글 잘 짓는 이는 병법을 안다
9788971992708,27,글에도 소리와 빛깔이
9788971992708,28,옛 글을 본받되 새롭게 지어라
9788971992708,29,까마귀는 검지 않다
9788971992708,30,잊어야만 성취하리
9788971992708,31,상말도 알고 보면 고상한 말
9788971992708,32,멀리 중국에서 벗을 구하는 까닭
9788971992708,33,두메산골로 들어가는 벗에게
9788971992708,34,놓쳐버린 고승을 그리며
9788971992708,35,왜 청나라를 배우고자 하는가
9788971992708,36,일가 형님의 환갑을 축하하며
9788971992708,37,「홍범」은 읽기 어렵지 않다
9788971992708,38,해인사의 모임에서 느낀 것
9788971992708,41,도화동의 꽃 구경
9788971992708,42,벗이란 제이의 나다
9788971992708,43,어느 감상가의 말로
9788971992708,45,기
9788971992708,46,자기를 찾아나선 광인
9788971992708,47,공을 보아라
9788971992708,48,이름 좋아하는 이에게 주는 충고
9788971992708,49,여름밤의 음악회
9788971992708,50,눈 속의 측백나무 같은 선비
9788971992708,51,마음을 비우고 완상하라
9788971992708,52,진솔한 나의 모습
9788971992708,53,금학동 별장의 조촐한 모임
9788971992708,54,제 몸을 온전히 보존하는 법
9788971992708,55,머리 기른 중을 찾아서
9788971992708,56,만년에 휴식하는 즐거움
9788971992708,57,취해서 운종교를 거닐다
9788971992708,58,통곡하기에 좋은 장소
9788971992708,59,한밤중에 고북구를 나서며
9788971992708,60,하룻밤에 아홉 번 강을 건너다
9788971992708,61,코끼리에 관한 명상
9788971992708,62,대나무에 미친 사람
9788971992708,63,공작처럼 아름다운 집
9788971992708,64,연꽃과 대숲이 있는 집
9788971992708,65,학사루에서 최치원을 그리며
9788971992708,67,서간문
9788971992708,68,이별을 아쉬워하며
9788971992708,69,저 살아 있는 새를 보라
9788971992708,70,사마천의 마음
9788971992708,71,글은 홀로 쓰는 것
